global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	cosine05	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23
588.6483864076666	n/a	n/a	346506.92282034963	909.1142104994065	n/a	826488.6477319591	n/a	627.1150254374803	n/a	n/a	393273.2551294516	676.2727358829438	671.1508745580106	n/a	n/a	n/a	n/a	-0.0511911764	-0.0988670183	0.082913573	-0.016030844	0.0900466131	-0.0247829627	-0.1419516259	-0.0334402059	-0.0065285809	0.2032707103	0.0667742774	-0.0803840613	0.1425115915	-0.032700977	0.0423665286	-0.0188744678	0.0512911171	-0.1278508788	0.0509573472	-0.0410583588	0.0062118735	-0.0583921273	0.0255604363	-0.023020489	0.0055958931	-0.1077259484	0.0170185881	-0.018294994	0.0740192979	-0.051569273	0.0009280027	0.0752465963	-0.0076042793	-0.0612461496	0.0618692454	-0.0717764818	0.048375271	-0.0206578588	0.1029615214	-0.1052820972	0.0262546937	-4.35243e-05	0.1560294178	-0.0617851741	0.0259173224	-0.0038126958	0.0778625784	-0.0359560839	0.1209001682	-0.0790426522	0.0504048898	-0.0071407943	0.0181492355	-0.0298515623	0.1693389467	-0.0343085084	0.0571613103	-0.0342813635	0.0008652368	-0.0704341317	0.0127105923	-0.0849742862	-0.1647359497	0.0312484511	-0.0073561251	0.0729309203	-0.081783434	0.0458899446	-0.0636325105	0.08235156	-0.0770120909	0.0317858341	-0.2110511598	0.0240862106	-0.0574732869	-0.0738895942	0.0497096891	-0.089590733	0.0498613728	0.0022068311	-0.1607602357	0.0686260764	-0.0242972814	0.0184241582	-0.0032183898	0.0869121474	-0.0715458904	0.0369975736	-0.1169042855	0.0649168309	-0.0479766659	0.0386126993	-0.0426485087	0.1447500741	-0.0412308217	0.0101563458	-0.1894033358	0.002267313	0.0912851377	0.0912792721	0.0912694965	0.0912558111	0.0912382167	0.0912167139	0.0811505363776774	n/a	0.0065854095543847	n/a	0.0944335814791088	n/a	0.0089177013109714	n/a	-0.0867463365796012	n/a	n/a	0.0075249269099814	0.0025850571405402	n/a	6.682520419857876e-06	n/a	-0.0011448863502416	n/a	n/a	1.3107647549695315e-06	0.0035739932787518	n/a	1.277342795656304e-05	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
586.8829352636029	-1.765451144063718	3.1168177420758907	344431.5797036223	888.4948613315962	-20.61934916781024	789423.1186126524	425.15756010407694	628.0502169522372	0.935191514756866	0.8745831692732418	394447.0750137522	674.9778580048196	661.947379937043	1.357412	33.036499	0.1578169664591801	0.0929761012888495	-0.079306214	-0.0522823473	-0.0105940773	-0.0171500192	0.0003867844	-0.0197099778	-0.1031749847	0.0965866736	-0.0340121192	0.0320591554	0.0066536625	-0.0774437952	0.0424411053	0.0013901701	-0.1753147234	0.0355054979	0.0204838193	-0.105899067	-0.0601065407	-0.0305257076	0.0120933418	0.0251345565	-0.0229209038	-0.015839098	-0.0360204549	-0.0599495282	-0.1073699363	-0.0202429503	0.0901877335	-0.0694041418	0.0443487098	-0.1212378769	0.1611661717	0.0099735681	0.0498438689	0.034427822	-0.0283801951	0.0498173575	-0.051681043	0.0821506655	0.0360260655	-0.1019031635	-0.0728246003	-0.0395227446	-0.1376905473	-0.1175022112	0.0859402934	-0.0370984241	0.0128650775	-0.0176470538	0.0952546758	0.0909944305	-0.0676770755	-0.0867759151	-0.0009406599	0.0500174318	-0.0381585208	0.0993300336	-0.0534129948	-0.0349567829	0.0084726766	0.0481208921	0.031509468	-0.0045351133	-0.0490448265	-0.0486198082	-0.0650510085	-0.0974611498	-0.1280262398	-0.0366525286	-0.0637053195	0.1164880539	-0.0575249127	0.0536845329	-0.0455732657	-0.0463974513	0.1171116376	0.0187219216	0.0166395001	0.0688261893	-0.0915514314	0.0326270863	-0.0947107332	-0.0174822297	-0.0780704161	0.0653352918	-0.0109354784	0.0429165906	-0.0780922326	0.0307768954	-0.0608675559	0.0964018652	-0.0713032628	-0.0403739892	-0.0690403818	0.1040251113	-0.1330212883	0.0681391037	0.0912694965	0.0912167139	0.0911287655	0.0910056853	0.0908475206	0.0906543325	0.0711425598356214	-0.0100079765420559	0.0050612638199649	0.0001001595944663	0.1792002448972454	0.0847666634181366	0.0321127277712327	0.0071853872270436	-0.0557131530128387	0.0310331835667624	0.0009630584822883	0.0031039554186319	0.0021233212769389	-0.0004617358636013	4.50849324510144e-06	2.132000077356386e-07	-0.0013022342260826	-0.0001573478758409	2.4758354031674734e-08	1.6958139795809478e-06	0.0035528941595496	-2.109911920219988e-05	1.262305690896166e-05	4.4517283110863953e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
585.0544885124834	-1.8284467511194864	3.343217521679404	342288.75452860363	877.1884418144045	-11.30641951719167	769459.562452783	127.83512229873274	627.7675222069327	-0.282694745304525	0.0799163190227902	394092.0619378317	671.4970338399307	648.2211510039665	1.16531	28.361149	0.3158612100207676	0.1689164447085382	-0.0660942223	-0.0427183348	0.0570486772	0.0455862489	0.0295345916	0.0743989125	-0.0732527118	0.0325632494	0.0626055981	0.0052209453	0.0167100895	-0.0677121865	0.0641473243	0.0250312646	0.0744310255	0.023270168	-0.0007190747	-0.095481404	-0.0045447476	0.0849544491	0.0029216673	-0.0722368188	0.0598934258	-0.0830574125	-0.0670223021	-0.086921766	-0.1200990909	0.0550896192	0.1372919486	0.0286957227	0.0225817543	-0.0068189889	-0.0305204284	0.1864935286	-0.0380681896	0.0370009672	0.0417627327	-0.0357823515	-0.0096799028	0.19486233	0.0349175186	-0.0662636994	-0.1097262461	0.0441516378	-0.1382263955	-0.0813167456	-0.0247369603	-0.0683259449	0.0666038469	-0.0598306305	0.0629431175	-0.0637995455	0.0068175669	-0.0458556847	-0.0215951748	0.0744867429	0.0131589258	0.0023500113	-0.0796371807	-0.0262404184	-0.0080034383	-0.0364761839	0.0462920886	0.0554253192	0.0181865616	-0.021101675	0.0245730774	-0.0623438849	-0.0147433926	0.041724975	0.0283116558	0.1033482355	-0.1109334332	0.0128862488	-0.0577151124	0.003048478	0.0331338493	-0.0796340705	-0.0069572995	-0.0601633365	-0.0134820919	0.0482910735	-0.0392115233	-0.0447245607	0.0946589887	0.0626628385	-0.0374231677	0.0126334574	-0.0551533405	0.0092699096	0.0058770488	0.000723668	-0.0297064152	0.0309584591	-0.0091520054	-0.076857744	-0.044790626	0.0523842181	0.0912382167	0.0910916402	0.0908475206	0.0905061192	0.0900678015	0.089533037	0.0347915897686164	-0.036350970067005	0.0012104547186276	0.0013213930248122	0.035964060261648	-0.1432361846355974	0.0012934136305034	0.0205166045889629	-0.0418104134124135	0.0139027396004252	0.0001932861683972	0.0017481106697169	0.0020062043909651	-0.0001171168859737	4.024856058327648e-06	1.3716364980200065e-08	-0.0001701383540966	0.001132095871986	1.2816410633677416e-06	2.8947059534700053e-08	0.0023546806031546	-0.001198213556395	5.544520742872511e-06	1.435715726728754e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
586.571049736065	1.5165612235815615	2.299957944871203	344065.5963884692	879.3594441120093	2.1710022976047867	773273.031948982	4.713250976205263	629.4003817471591	1.632859540226491	2.6662302781086678	396144.8405434697	674.3521123908878	654.1647459494101	1.138106	27.699049	0.2446850294510812	0.1941607467178324	-0.0608614161	-0.0568871044	-0.024852572	0.0100773658	-0.0019834801	0.0239142552	-0.0762009408	0.071667006	0.0194361157	-0.0211806366	-0.0600686565	-0.0726510056	0.0239944284	0.0504966701	0.0116166336	0.0501018369	-0.0048302535	0.060536997	-0.096935321	0.0625773042	-0.1012695768	0.0246854346	-0.0372057375	-0.0322117346	-0.0373733941	0.0767155456	-0.0579400563	-0.0469090831	0.0276606699	0.0286860937	-0.0813500391	0.1004453762	0.0835325355	0.0721076795	-0.1416311694	-0.0256380376	-0.0417318419	-0.0368897048	-0.020914826	0.0757419037	-0.0075704972	-0.0483358301	-0.0336937817	0.0193262263	0.0045934521	-0.0594727267	-0.0324998248	-0.0008527273	0.0081845803	0.0064904317	0.0979161758	0.0027810291	-0.0479996766	-0.0079416823	-0.0264685709	0.065549913	0.0207105596	0.1052603185	0.0444186112	0.1039606223	-0.018942812	0.022499342	0.0487817123	-0.011212035	0.0545576085	-0.0213569983	0.0471056473	0.1305995684	0.076430552	-0.0225189979	-0.0054509306	0.1638246741	-0.0352787535	0.0007285926	-0.0294476914	0.022584781	0.0767190746	0.0678452021	0.0821849532	-0.0100464996	-0.0225572888	-0.13003483	-0.0634046781	0.0320897478	0.0602074342	0.0638226507	-0.0062559351	0.0703319396	-0.078276563	-0.0633235909	-0.006204114	-0.0215973583	-0.0349440161	-0.0277249741	0.0261624657	-0.000722449	-0.0653318692	-0.0112295783	0.0911913037	0.090904137	0.0904261954	0.0897584821	0.0889023983	0.0878597406	0.0309418478431808	-0.0038497419254355	0.0009573979479505	1.4820512892456574e-05	0.2279386873865689	0.1919746271249209	0.0519560452075119	0.0368542574597524	-0.0400001577068209	0.0018102557055925	3.277025719630544e-06	0.0016000126165705	0.0016050384360805	-0.0004011659548845	2.5761483812957376e-06	1.6093412335847273e-07	-4.194068230045645e-05	0.0001281976717961	1.6434643053951744e-08	1.759020831827821e-09	0.0019430361359327	-0.0004116444672219	3.775389425540278e-06	1.6945116739440204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
584.7828750049576	-1.7881747311073468	3.197568868970832	341971.0108990639	898.4451847347603	19.08574062275102	807203.7499730777	364.2654951189284	627.1829460375237	-2.217435709635424	4.9170211263663575	393358.4478003074	679.7744500236406	674.8247800053776	1.353684	32.945759	0.2160391268016157	0.1769017188282969	-0.1047094972	0.0577482756	-0.0772147585	0.051564797	-0.1177736555	-0.0171064979	-0.0884922409	-0.0338117594	0.0213721998	-0.0862716398	-0.0010707517	-0.0813865591	-0.0969920917	-0.0311618187	0.0447418741	-0.0404389144	-0.0884426036	-0.0153095504	0.0178772971	0.0481010366	-0.041219962	0.0268314739	0.1179658314	0.0183625429	0.0350224587	0.14289983	0.053292438	-0.0247630675	0.147655903	0.0441535655	-0.0472564869	-0.0118319144	0.0671628654	0.0127479438	-0.0571634765	-0.1435623257	-0.1233137037	-0.108115222	0.0515194368	0.0743281288	0.0205892831	0.0371549458	-0.0213238326	0.0389423731	0.0370848489	-0.1123891831	-0.0057688025	0.0748911579	-0.1149642332	-0.033390035	0.0556253317	-0.0495898154	0.0502344097	-0.0266147958	0.0682861611	0.0185541729	-0.0362596201	-0.0523928882	0.0604363923	-0.0720827657	0.2056786495	0.0455777448	0.0058232886	0.0800745283	0.0754794246	0.0564179839	0.0092594203	0.0561506069	0.1000040222	0.0003848725	-0.1180624825	-0.0636128032	-0.0824665704	0.0050051308	-0.0689103706	-0.0146903283	0.0244515546	-0.0862864424	-0.0174201698	0.0159047194	0.0926297642	0.0578045678	0.0105531395	0.0298657128	0.0807473908	0.0917794837	-0.0657258858	0.0142526118	-0.0618778889	0.0280591672	0.0523790161	-0.0545393104	0.0146649349	0.0082137517	0.0474624188	0.0464612	0.0075251785	-0.0449043063	0.0911287655	0.0906543325	0.0898654396	0.0887648233	0.0873563013	0.0856447597	0.0308128849595021	-0.0001289628836786	0.0009494338795275	1.6631425366725775e-08	0.0520095823204513	-0.1759291050661175	0.0027049966531478	0.030951050009365	-0.0408852083882109	-0.0008850506813899	7.833147086289003e-07	0.0016716002649474	0.0022599299096419	0.0006548914735613	5.107283196494046e-06	4.288828421434217e-07	7.620561235133216e-05	0.0001181462946517	1.3958546939947254e-08	5.807295353841509e-09	0.0019519185311281	8.882395195400046e-06	3.80998595216128e-06	7.889694440726583e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
581.9916389687495	-2.791236036208147	7.7909986098269695	338714.2678295313	888.0435705591717	-10.401614175588634	788621.3832114825	108.1935774578064	625.8742525967684	-1.3086934407552917	1.7126785218759242	391718.5800635635	674.7437049368306	665.5016038327603	1.212008	29.49766	0.2490075684415216	0.1872530395455653	-0.057923189	0.0696960436	-0.0756981273	-0.0760383721	-0.0951471818	-0.0191915489	0.0262520725	0.0433830751	-0.0713949662	-0.0850899943	0.0121437179	-0.0117724509	-0.1095916145	-0.0153066573	-0.0436282782	0.0460380063	-0.0249970917	0.0521800645	-0.1047393665	-0.0154674075	0.0418793871	-0.0177622642	-0.041417408	-0.0261702293	0.1084294803	0.1236516908	0.0184201027	-0.0522186106	0.0194343072	0.0190963478	-0.034472943	0.0101802898	0.0508669675	-0.1108351288	-0.06219866	-0.0392632774	0.1259014267	0.0866518768	-0.0366601125	0.0659000506	-0.0889274073	0.0477651904	0.0169267582	-0.1139421483	-0.0962188563	0.0425953164	-0.0181713913	-0.0116874606	-0.100680344	-0.0101868194	0.0009089184	0.072665355	0.0274797588	-0.0163372548	-0.0316950008	0.0399483436	-0.0054311319	0.0179701149	0.1087327624	0.0804669932	-0.0156269882	0.0721644439	0.103104231	0.0111576543	0.0375512625	0.0640639932	0.0647041057	0.0137813071	0.0282514675	-0.0497317848	-0.0356370307	0.0416564695	0.0483618681	-0.063035135	-0.0404301508	-0.0120094911	0.0399614498	0.0779404664	-0.0075360316	0.0602994951	0.0692320369	-0.0724852953	0.0091327096	0.0750263293	-0.0591146468	-0.0111398213	0.0550270797	0.0471873917	-0.1099319675	-0.0126702096	0.0068954326	-0.0149489637	0.022138222	-0.1198048578	-0.0264160807	0.0449910221	-0.0703409508	-0.0165278049	0.0910506129	0.0903423981	0.0891661178	0.0875278662	0.0854361313	0.0829017503	0.0308381417865604	2.525682705829813e-05	0.000950990988848	6.379073130527803e-10	0.2368727820843759	0.1848631997639246	0.0561087148923922	0.0341744026269566	-0.0273080994674188	0.0135771089207921	0.000184337886647	0.0007457322965224	0.0015001495462247	-0.0007597803634172	2.250448661038173e-06	5.772662006343726e-07	-0.0001530527296298	-0.0002292583419811	5.2559387367937754e-08	2.3425138047132663e-08	0.0019301171779315	-2.180135319660012e-05	3.725352320546257e-06	4.752990012029061e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
580.0191057140746	-1.972533254674886	3.8908874407982985	336422.16299335484	878.6069782311317	-9.436592328039978	771950.2221964404	89.04927476562298	625.4076115155461	-0.4666410812222921	0.2177538986843098	391134.68054158025	673.5640120142857	641.4042339943551	1.312143	31.934736	0.2898009594034363	0.2034129624892853	-0.0174856986	0.0705673417	0.051770259	0.059449044	-0.0530968706	0.0769328688	0.052593779	-0.0317726681	0.0450725339	-0.0243138447	0.0428195293	-0.0135985359	-0.0602355033	-0.00882689	0.0198934657	-0.0900574839	-0.0479673196	-0.0849949012	0.0977597724	-0.0557851234	-0.0079154542	-0.0163558729	-0.0523703668	-0.0232139653	0.033199466	0.1023600682	0.1425481663	-0.0622483774	-0.1169143326	-0.0097069841	0.0504430805	-0.0940521236	0.0211944061	-0.0455290483	0.024180227	0.0423233017	-0.0220322719	-0.0048625899	-0.0037008517	0.0275735548	-0.0790632537	-0.0979615427	-0.0426338854	-0.0046764514	0.0530515079	-0.0072118629	0.0006860101	0.077871026	-0.0330576352	-0.0691770568	-0.0388602078	-0.0373725586	0.0528871689	-0.0638919262	-0.0231988857	0.0291332063	-0.0454521562	-0.1474462305	0.0080203439	0.0050058299	-0.0112391161	-0.0402377049	-0.0609965543	0.0293381567	-0.0276408613	-0.0396028931	0.1945434579	-0.0492346842	0.1013005552	-0.0499153901	-0.05488301	0.0113121103	0.0392274241	0.0919148397	-0.0636118191	0.0393288259	-0.018088588	-0.0901444224	-0.0531296599	0.0655815212	0.0009529596	0.0577340889	-0.0324225543	0.0104934282	0.0871804896	0.037549536	-0.0278541964	0.0002509059	0.0106837584	0.0386700912	0.0099745135	-0.0537784481	0.0238168714	-0.0476920808	-0.0417004735	0.0502998161	0.1533352155	0.0385872622	0.0909568593	0.0899685475	0.0883293083	0.0860510014	0.0831501106	0.0796476241	0.0311107219447563	0.0002725801581958	0.0009678770199239	7.429994264210121e-08	0.039066176872609	-0.1978066052117669	0.0015261661754419	0.0391274530654038	-0.0187689201099203	0.0085391793574985	7.29175840995285e-05	0.0003522723620925	0.0023641255996485	0.0008639760534238	5.58908985091338e-06	7.464546208897651e-07	-0.0005272177107686	-0.0003741649811387	1.399994331105985e-07	2.779585145480832e-07	0.0023556280368884	0.0004255108589569	5.548983448174698e-06	1.8105949109023907e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
579.4464477438918	-0.5726579701828314	0.3279371508139206	335758.1858030147	866.5615856477999	-12.045392583331818	750928.9817204293	145.09148248658516	624.0921621611624	-1.3154493543837589	1.730407003948648	389491.0268709946	668.3352220603585	625.4598306862084	1.020033	24.825415	0.2654856578396859	0.1426536689555719	0.0095673551	-0.0001558268	0.0680854444	0.0257611388	0.0197739013	0.0861711633	0.0583868262	0.0765041175	-0.0018814378	0.0015811837	0.0800101769	0.0059854271	0.0052452912	-0.0529426129	-0.0754706224	-0.0495100077	-0.105181903	-0.0888676519	0.0018864561	-0.0563515443	-0.0670988925	-0.0722794994	-0.0864314856	-0.0620447623	0.0859428289	0.0222118151	-0.0328277584	0.0191951298	0.0094738977	0.116236525	0.0055378261	-0.0723037999	-0.1120540837	-0.066257678	-0.0193064731	0.0986144645	0.030637984	0.0449357506	-0.0304587498	-0.0186255278	0.0503228715	-0.0320019008	-0.0031949839	-0.0235470457	0.0568824043	0.0237603598	0.0139065452	0.0247468466	0.0398646628	-0.0632322895	-0.0329376106	0.0508156177	0.0453521643	-0.0743742545	-0.0887588859	0.0137439389	-0.0792202372	-0.0388962896	-0.0264664306	-0.0077296597	0.0019164461	-0.0233696416	0.0310153671	-0.0775407675	-0.0368928666	-0.0545195669	0.017861968	-0.0843512598	0.0956268619	-0.0029488776	-0.0343449883	0.0210604467	0.0451619	-0.0407758469	-0.0312202346	0.0148713373	-0.0012188671	0.0074647167	-0.0229975743	0.1108577545	-0.06838334	-0.0153747179	-0.0643125001	-0.0438553958	0.0788860624	0.0153699245	0.0164197542	0.0019791696	0.0094427084	0.0111881305	0.1097416744	0.0919292623	0.1588009821	-0.005332635	-0.1522610755	-0.0772844407	0.2322042268	0.0080474389	0.0908475206	0.089533037	0.0873563013	0.0843382767	0.0805080284	0.0759024438	0.0309500611779469	-0.0001606607668093	0.0009579062869186	2.5811881991783504e-08	0.1524897650946428	0.1134235882220338	0.0232531284586193	0.0128649103651614	0.014744757709785	0.0335136778197053	0.001123166601003	0.0002174078799202	0.0008420424094636	-0.0015220831901849	7.090354193352649e-07	2.3167372378434424e-06	-4.115964972695174e-05	0.0004860580610416	2.3625243870356665e-07	1.6941167656453584e-09	0.0019960146674922	-0.0003596133693962	3.984074552843998e-06	1.2932177544848793e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
580.3136287685816	0.8671810246897849	0.7520029295820253	336763.9077345591	878.7993856674123	12.237800019612337	772288.3602494212	149.76374932002372	624.1107424341067	0.0185802729442912	0.0003452265426843	389514.2188216518	669.2760693188432	633.2159040940775	0.978956	23.825687	0.1070054217121611	0.0533609913853863	-0.0111114814	-0.0265585357	0.1331201365	-5.76626e-05	0.0601898958	0.1209849056	0.0130838277	-0.0047994463	-0.0318861161	0.02629386	0.138567674	-0.0248695677	0.0731485862	0.0026987819	0.0477089745	-0.046522838	-0.0933938948	0.018526454	0.0604110289	-0.0868889101	0.0217137678	0.0084267073	0.0007646338	0.0082531872	-0.010787275	-0.0946048508	0.0179515834	0.0604000424	-0.0502209263	-0.0038258779	0.0178230383	0.0666759678	0.0028739015	-0.0466821856	0.0940137804	-0.0770561763	-0.0443324399	0.0050927457	0.1043255727	-0.0755568938	0.0930870697	-0.033050565	0.0642463422	-0.0204871303	0.0792846556	-0.0100205929	-0.0317506902	-0.0308071554	0.0925899897	-0.1154619419	-0.0285224887	-0.0121928211	0.0152203809	-0.0433907214	-0.06008989	-0.0863510848	-0.0115616353	-0.0798987637	-0.0201420959	-0.0368013061	0.0304711214	0.0328049108	-0.0222088608	0.0023275661	0.0509005963	-0.0078095968	-0.0717898999	-0.0046905707	-0.0270970302	0.1867437755	0.023945905	-0.0979816525	-0.0265060592	-0.0291950665	-0.0650477997	0.0373477572	-0.0138679718	-0.0544097986	-0.0167638829	0.0556454548	-0.1065376689	0.0814565234	-0.018975214	-0.005643212	0.1261734389	-0.0861531169	0.0553054588	0.02787656	-0.0080458348	0.0152961807	0.0648164367	0.0708759042	0.1451049299	0.1302585597	-0.252216073	-0.0325099045	0.1990642439	-0.0144721079	0.0907226157	0.089036165	0.0862485974	0.0823943867	0.0775211985	0.0716892996	0.031221614083293	0.000271552905346	0.000974789185966	7.374098040190687e-08	0.1203633631267848	-0.0321264019678579	0.0144873391831902	0.0010321057034003	-0.0176063430186346	-0.0323511007284196	0.0010465937183403	0.0003099833144898	0.0012181813852323	0.0003761389757687	1.4839658873264856e-06	1.4148052909232678e-07	-0.0001520662114526	-0.0001109065617256	1.2300265433805028e-08	2.312413266554685e-08	0.0023540964522086	0.0003580817847164	5.5417701063011175e-06	1.2822256454568226e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
582.007648241527	1.694019472945456	2.8697019747184007	338732.90261163306	871.5371627807617	-7.262222886650534	759577.0261079399	52.73988125539081	624.8402497879182	0.7295073538115275	0.5321809792650972	390425.337755028	669.695959205032	636.1515793413729	0.994171	24.195976	0.0611298215635213	0.0309853708946051	-0.015071702	-0.0659282003	0.0809112834	-0.058848378	0.0650185565	0.0873914056	-0.0016344914	0.087860768	-0.043511915	0.0042430312	0.1087092025	-0.0313707262	0.1108623442	0.0700496496	-0.0845175049	-0.0045028482	-0.0971724999	-0.0886367144	0.0176866222	0.000303775	-0.0239748042	-0.0392244727	-0.0089481372	-0.0031602229	-0.1537203505	-0.093455766	-0.0588561891	0.0699547084	-0.0780054476	0.0501446305	0.0245296163	0.0784391948	-0.0170690394	0.1019099214	0.0223232113	0.0491634857	0.0252855022	-0.0222744818	0.0994494538	-0.0656171233	0.0212160823	0.1444299489	0.0422226368	0.0551598154	0.0425807787	-0.0453480574	0.0225735518	0.0285745801	0.1057901703	-0.0801503011	0.0229525839	0.086052699	-0.0694758381	-0.0579510417	-0.0791012851	-0.0261949427	-0.0079520367	-0.0033551419	-0.0018432872	-0.0804108626	0.0430487674	-0.0538444906	-0.0142628377	0.097557354	-0.0062599723	-0.0227866708	-0.0122119065	0.0556184784	-0.0780157512	0.0526467564	-0.0058031694	0.044676681	-0.0070106774	-0.0377426506	-0.0439270718	0.0051098595	0.0591774344	0.0139199832	-0.0344587342	0.0689348655	-0.1124975146	-0.0238327844	-0.0290188316	-0.1542764152	0.0886870444	-0.0614339798	0.0088601532	0.0267849776	-0.0153027154	0.0357879749	0.1127735459	0.0844572328	0.0809586722	0.0526974523	-0.1906789285	-0.0711804569	0.0924500137	0.0817648837	0.090582166	0.0884782721	0.0850079043	0.0802246594	0.0742024108	0.0670341672	0.0363425758682041	0.0051209617849111	0.0013207828207361	2.622424960251989e-05	0.1440253188017948	0.02366195567501	0.0207432924559586	0.0005598881463661	-0.0062918152160094	0.0113145278026252	0.0001280185393963	3.958693871240741e-05	0.0008936524736398	-0.0003245289115925	7.986147436425334e-07	1.0531901445941275e-07	-0.000132982887196	1.9083324256599985e-05	3.6417326468253735e-10	1.7684448286984062e-08	0.0022770611620382	-7.70352901703999e-05	5.185007535662758e-06	5.934435931637711e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
